ra,dec,longitud,latitud,u,g,r,i
147.59098172,0.73643309,236.47117029,39.21041648,20.86627,18.63085,17.530592,16.99217
147.59163886,0.74098397,236.46686764,39.21358307,27.073591,22.384439,21.692348,21.493889
147.59294361,0.66640469,236.54634125,39.17151221,21.571491,20.463251,19.265553,18.788395
147.60504417,0.77566244,236.44033176,39.24456302,22.223709,20.998781,19.532272,19.103794
147.604163,0.77430913,236.441101,39.24306191,25.779915,22.818167,22.178152,22.488811
147.60521365,0.73792866,236.4802135,39.22289292,21.336248,20.435423,19.874483,19.513937
147.60605472,0.73729764,236.48150558,39.22321419,22.347633,21.510124,20.298532,20.088699
147.60901172,0.80436084,236.41303885,39.26437889,22.296425,20.603758,19.467468,19.047945
147.60967507,0.80244062,236.41555818,39.26381145,23.135094,21.840776,20.902493,20.641592
147.60683878,0.80568003,236.41002657,39.26336708,26.677229,22.491072,21.403217,20.737549
147.60604196,0.80652133,236.40854546,39.26320269,24.470982,22.979412,22.025648,21.851755
147.61548966,0.78606949,236.43715533,39.2591008,23.187851,21.64205,20.455755,19.979654
147.62914422,0.66504829,236.5748018,39.20024466,22.556219,21.38344,19.911304,19.387438
147.49997747,0.7772695,236.36035616,39.15971822,23.279732,21.295168,19.763821,19.187862
147.52307669,0.75295521,236.40315859,39.16454246,26.823162,22.032038,20.343874,19.251623
147.63152964,0.74360854,236.49387348,39.24764628,25.623762,24.50115,23.403284,22.142843
147.50752234,0.65664139,236.49290515,39.0961925,22.605515,21.244045,20.430382,19.830048
147.51260945,0.637123,236.51721123,39.08905293,22.138512,21.543669,20.607143,20.928522
147.51448323,0.73025864,236.42065295,39.1444189,21.697449,21.25761,21.008488,20.832659
147.5220109,0.72863579,236.42796769,39.14962611,20.425301,19.935265,19.538906,19.342552
147.52103497,0.72953457,236.4262946,39.14934919,21.812,22.059109,21.51075,21.846228
147.52752819,0.80370937,236.35300689,39.19747387,21.80669,21.287485,20.745806,20.390512
147.53299795,0.79947028,236.36154634,39.1994949,21.418806,21.511597,21.090853,20.787115
147.53356428,0.79986721,236.36155004,39.20018593,26.192135,23.138485,21.990366,21.678663
147.53337015,0.67860947,236.48906766,39.1299823,25.290478,23.032162,21.853434,21.822201
147.53399789,0.68005166,236.48801854,39.13132836,21.808657,22.874615,22.621496,22.444889
147.54097951,0.73210515,236.43844722,39.16711199,22.19672,22.979734,21.923857,21.683264
147.54232221,0.78216149,236.38672956,39.19711785,21.463221,22.396572,23.078043,22.678888
147.54393223,0.64393408,236.53340359,39.11854039,21.604744,21.270918,20.366148,20.086878
147.55436947,0.66328941,236.52083631,39.13825169,20.859797,21.05522,20.286152,19.981169
147.55980017,0.73120884,236.45341806,39.18195371,21.950338,21.991962,21.423275,21.754034
147.57942464,0.72130556,236.47847855,39.19224171,21.474274,20.974098,20.22385,19.958712
147.5839555,0.65390183,236.55278296,39.15694715,22.497797,24.531898,24.88258,24.402531
147.60002028,0.68292342,236.5342446,39.18684276,22.828077,22.739559,21.11862,20.507465
147.62647301,0.71455412,236.5206991,39.22671732,26.281542,22.374765,21.210142,20.445271
147.62888755,0.75342107,236.48156253,39.25116434,22.698235,20.384047,19.608511,19.142511
147.63580974,0.69502017,236.54823863,39.22302904,21.625338,20.949728,20.124664,19.866198
147.64192875,0.70986509,236.53717961,39.23660943,22.122162,21.300995,20.575937,20.180855
147.64458275,0.73047831,236.51745295,39.25069998,21.910835,22.316999,21.765297,20.882498
147.50275109,0.65320704,236.4929601,39.09031414,22.502262,22.168196,21.477953,21.18465
147.5060543,0.8166462,236.32338994,39.1873977,26.052382,21.859179,20.749884,20.391907
147.50677009,0.74623568,236.39809148,39.14734993,23.219538,23.335501,21.894348,20.938286
147.50623721,0.74762394,236.39623329,39.14771677,24.893387,24.041822,22.396994,21.536278
147.50781795,0.66968997,236.47940671,39.10397877,23.011118,21.570662,20.052391,19.412003
147.50788556,0.79040847,236.35240128,39.17375792,22.722023,21.952366,20.638906,20.243956
147.5079187,0.73391694,236.41191407,39.14117397,23.321619,22.347782,21.291189,21.057514
147.50860147,0.83600718,236.30487528,39.20064331,22.46994,23.338106,21.448311,21.041212
147.50898769,0.80227044,236.34072309,39.1815015,22.861214,21.601912,20.564274,19.812761
147.51069861,0.73446196,236.4134106,39.14375812,21.285868,21.938776,20.644245,20.146955
147.51155192,0.74413013,236.40386825,39.15003808,24.237179,23.236185,20.890312,20.171804
147.51084344,0.74448088,236.40297139,39.14966206,22.38377,21.392673,21.093113,20.770975
147.51183037,0.69793856,236.45268672,39.12358096,21.498735,22.822145,21.826614,20.813389
147.51250365,0.79653703,236.34938055,39.18106559,23.982815,22.538063,22.775694,21.678869
147.51285147,0.83036309,236.31398802,39.20086085,23.747623,21.618971,20.908068,20.795248
147.51314086,0.80823705,236.33752589,39.1883359,24.397268,22.173513,21.433533,20.58462
147.51330009,0.70065481,236.45092343,39.12635023,24.940462,23.997398,21.801579,21.255487
147.51595952,0.75670604,236.39390889,39.16089782,24.486986,21.272816,20.549582,20.037952
147.51745295,0.78838924,236.36164959,39.18040569,21.816954,22.224693,20.956112,20.231392
147.51639274,0.78804632,236.3612214,39.17934203,26.171257,21.599766,20.51557,20.350849
148.46705576,0.67253993,237.19895751,39.88610162,22.756252,23.876757,22.131239,21.847099
148.48894687,0.62956368,237.26107021,39.87872755,24.614294,23.190401,22.220802,21.801798
148.53074962,0.75100741,237.16444525,39.98363682,22.864574,23.385059,23.301897,23.939466
148.54865511,0.68627326,237.24663798,39.96032388,21.775005,22.469076,22.129436,21.053095
148.55867823,0.72094343,237.21758606,39.98872821,21.902061,20.106152,18.848299,18.337292
148.5549704,0.70950727,237.226865,39.97903395,24.581255,21.027939,20.872448,20.831926
148.55229678,0.72749795,237.20577662,39.98738296,26.226103,24.043945,23.008127,21.122658
148.55710396,0.72711218,237.20985242,39.99105763,23.793903,24.513985,22.8417,22.008862
148.57177094,0.77589536,237.16935739,40.03146665,21.745501,20.861609,20.510674,19.891729
148.57285319,0.70255819,237.24786937,39.98947524,22.766649,21.187349,19.543577,19.259884
148.57660838,0.69325308,237.26058682,39.98707737,22.617266,22.531635,21.66563,20.908895
148.59756481,0.8282144,237.13355122,40.08295805,23.879513,22.05299,23.233259,22.60401
148.6073,0.82218082,237.14738208,40.08733755,24.661299,22.169567,22.161768,20.627932
148.59487139,0.82840896,237.13128925,40.08088553,23.680525,23.786505,22.442728,22.776909
148.59787682,0.76145414,237.20458691,40.04421104,21.126495,19.968473,18.745602,18.195734
148.60023387,0.7660316,237.20153446,40.04879894,21.529816,21.094297,20.746674,20.499184
148.59944054,0.76445774,237.20259716,40.04723526,24.290251,23.281593,22.179665,21.55534
148.60163819,0.76332895,237.20547139,40.04835805,24.644039,23.515345,22.480553,21.390558
148.62032398,0.81705401,237.16276403,40.09491358,17.844446,17.982471,17.041351,18.006887
148.6100269,0.81531751,237.15674561,40.0855423,26.716114,22.850357,21.871195,20.670567
148.62419958,0.82588403,237.1563531,40.10321668,22.114599,22.703173,22.120419,21.890055
148.61292373,0.82429176,237.14943473,40.09313464,22.796738,24.955181,24.440092,24.359282
148.62796146,0.8294197,237.15547359,40.10833508,25.44083,24.031631,22.259653,21.990646
148.61126886,0.82603683,237.14632003,40.09281072,25.072643,23.208874,21.870167,21.177679
148.6155369,0.8293448,237.14606754,40.09820687,24.364494,23.702284,24.058758,22.448231
148.62602355,0.82381086,237.15994607,40.10348637,24.499968,24.325838,22.658976,21.350506
148.62785794,0.80944121,237.17659437,40.09658047,23.399803,23.268957,23.186735,22.049307
147.53687181,0.79030654,236.37408784,39.19736894,22.411188,21.757456,21.295374,20.342262
147.5416976,0.72539997,236.44604067,39.16382347,22.345146,23.199755,22.782494,21.71505
147.54306937,0.75682196,236.41397874,39.18309593,23.251184,22.224943,20.472618,20.485146
147.54331291,0.64005091,236.53702364,39.11578829,22.355246,23.192858,21.9331,20.835215
147.5433308,0.77349242,236.39661414,39.19293623,23.985098,22.455233,21.912868,21.83165
147.54380269,0.83737556,236.32963093,39.23018782,22.071253,22.048681,20.501297,20.225245
147.54411208,0.79964618,236.36963732,39.20867205,25.651026,22.90542,21.955528,21.728466
147.54473923,0.66242222,236.51456681,39.12989455,20.690701,24.884455,21.884741,21.366699
147.54660212,0.67780467,236.49977798,39.14031152,23.09944,23.869816,21.880642,21.335545
147.54750082,0.77866854,236.39426737,39.19932909,25.229515,22.546738,21.814157,20.646172
147.54762142,0.73573059,236.43957982,39.1746272,24.965042,23.542505,21.616795,20.571848
147.54756609,0.75285236,236.42150998,39.18447335,24.878254,23.418661,22.141033,22.526464
147.55059847,0.73752506,236.43990907,39.17809391,23.001238,22.582045,22.813251,22.114248
147.55105453,0.82618668,236.34682949,39.2296562,23.346832,23.229261,22.491306,21.112345
147.55391944,0.78086102,236.39673955,39.20583493,26.487867,22.739058,22.627571,23.161119
147.55735534,0.76976819,236.41098618,39.20223438,24.614529,23.826748,23.439205,21.297379
147.5574791,0.65834606,236.52835428,39.13792734,22.722248,23.833946,21.787035,20.935974
147.56164863,0.67598921,236.51290855,39.151535,24.390398,24.304668,22.515451,21.417599
147.56198641,0.82909393,236.35190633,39.24026137,23.005804,22.211412,21.460886,20.800743
147.5632676,0.7707146,236.41439568,39.20760696,23.317398,23.556591,22.968315,21.559978
147.56656679,0.67876731,236.51365415,39.15715361,23.795341,23.106716,21.948803,21.632011
147.56668362,0.73113754,236.45862525,39.18752895,22.385826,23.106077,22.325436,21.109032
147.56823678,0.72722349,236.46390434,39.18653395,22.975243,22.982054,23.137661,21.486641
147.56894259,0.6593089,236.53589316,39.14783354,23.962999,22.748089,21.420795,20.862196
147.5679365,0.66153429,236.53280272,39.14830073,23.94154,23.549698,22.483198,21.792927
147.56957393,0.76493067,236.42518941,39.20941315,24.456305,23.115244,21.858059,21.463905
147.56983964,0.63696907,236.56005226,39.13563589,24.681084,24.657915,21.627348,21.204372
147.57092818,0.71060077,236.48340972,39.17912087,24.763538,23.313406,22.7764,22.830793
147.57324516,0.83424532,236.35486112,39.25242822,24.766281,23.595766,22.934149,21.547298
147.5754465,0.66821596,236.53137816,39.15829151,24.072447,22.763309,21.689327,20.656498
147.57574439,0.63133462,236.57038268,39.13718843,23.136999,23.824549,22.607935,21.71772
147.57599171,0.6572436,236.54332501,39.15238679,25.534866,23.428171,22.007713,21.128973
147.57620542,0.83189337,236.35954701,39.25348895,26.409561,22.625439,22.489838,21.467653
147.57963648,0.65818115,236.54505874,39.1559022,24.448502,23.144974,21.528435,21.469259
147.58136591,0.74844078,236.45135191,39.2095102,23.071859,24.995628,23.331326,22.397165
147.58505412,0.76507559,236.43657856,39.2221317,26.000805,22.787014,21.96797,21.233482
147.58822477,0.6870597,236.52108815,39.17961574,23.19278,23.357723,22.988541,21.708813
147.59527186,0.74394897,236.46645544,39.2182616,26.364683,23.276951,22.525269,22.199707
147.5959679,0.68980029,236.5239827,39.18751665,24.872368,23.098862,22.751326,21.614084
147.59816916,0.7597068,236.45201615,39.22973268,22.935459,23.73752,22.858379,23.553026
147.60662777,0.68686135,236.53503332,39.19450977,23.845968,24.963139,22.154079,21.819168
147.60894764,0.67765573,236.54645179,39.19107442,25.588568,23.474012,22.343952,22.208412
147.60940903,0.77323655,236.44614507,39.24672336,22.354177,23.05595,21.912853,22.314722
147.6135038,0.80219105,236.41867685,39.26679256,22.882961,22.889889,22.074686,21.567011
147.61560251,0.80408442,236.41824631,39.26959943,23.928905,24.194351,22.95886,21.998598
147.62571479,0.74745104,236.48548411,39.24512431,24.626451,23.917259,21.956854,21.849218
147.62760267,0.73919169,236.49559464,39.24188877,22.953485,22.492466,21.905617,21.93
147.62814482,0.71973739,236.51648908,39.23107956,22.831974,22.731045,21.616121,22.448492
147.63006961,0.69304421,236.54603048,39.2172045,22.539938,24.989017,21.766724,22.039516
147.63112844,0.80359345,236.43034828,39.28198827,26.375978,23.454271,22.539139,21.237247
147.63509966,0.80080094,236.43625654,39.28361644,26.13875,23.902081,22.296757,21.425255
147.63654024,0.79970125,236.43849113,39.28415657,21.981855,23.249807,21.701994,20.966835
147.63693182,0.81809007,236.41938939,39.29509869,22.184885,22.258419,21.231522,20.170654
148.64956661,0.78443204,237.21970799,40.09957724,22.848959,21.550819,20.714861,20.060762
148.66084978,0.65334886,237.36721322,40.03199984,20.692768,19.849682,19.226757,18.831915
148.66497387,0.73408615,237.28486388,40.08262317,23.230148,23.210096,22.18737,21.207407
148.67201035,0.81642506,237.20291865,40.13648702,24.805447,22.652802,22.295649,21.552589
148.67670175,0.76065809,237.26566566,40.10768169,20.48807,19.600618,19.353361,19.053406
148.56377106,0.71756828,237.22504568,39.99088622,21.434637,19.92301,19.119839,18.913626
148.56623479,0.80999927,237.12897524,40.04689032,21.805609,20.508177,19.52846,18.975788
148.58607123,0.67694681,237.28507078,39.98520925,22.802607,20.609344,18.71213,18.188673
148.59203046,0.68927907,237.27657017,39.99725789,21.230976,20.947039,20.218197,19.760473
148.61190845,0.71781085,237.26154369,40.03007081,20.741636,19.504171,18.259323,17.7798
148.62697414,0.7385812,237.25105042,40.05443914,24.599623,21.389019,19.791389,19.11055
148.66256843,0.78522064,237.22880921,40.11058563,22.27994,21.093035,20.019604,19.75631
148.67503021,0.79473919,237.22823906,40.12625898,22.183786,20.785046,19.434149,18.833086
148.67707242,0.68763071,237.34333579,40.06523097,21.484894,20.678095,20.071709,19.723024
148.67155679,0.80456743,237.21515534,40.12918765,23.773909,22.635868,21.775528,20.692268
148.55124977,0.64179121,237.29567135,39.93640078,20.958111,19.580643,19.300076,19.090815
148.56050836,0.75463641,237.18329387,40.00990614,21.633253,21.125555,20.443504,19.96209
148.56502208,0.77769444,237.16230187,40.02704071,21.3165,21.522438,20.958181,20.82086
148.57646408,0.67363491,237.28123848,39.97548142,22.174601,24.893877,21.892578,21.360971
148.57879493,0.82052548,237.12738915,40.06323203,22.727329,22.073145,21.140907,20.748611
148.58058464,0.72410853,237.23095267,40.00834933,21.693739,20.559687,19.787291,19.425331
148.58405213,0.82552749,237.12609271,40.07041965,22.164658,21.943565,22.020079,21.089146
148.58894238,0.80055985,237.15630757,40.05980978,22.030422,21.036005,20.113756,19.900393
148.59231326,0.83865221,237.11846798,40.08478837,22.975615,23.38253,21.20785,20.53364
148.60096468,0.71066576,237.26075121,40.01701589,20.128538,19.376364,18.856857,18.533104
148.60119724,0.63353052,237.34255867,39.97205,20.972254,20.19651,19.014746,18.521692
148.60148133,0.63504899,237.34117006,39.97316958,21.066893,20.70862,20.28688,20.165119
148.60432949,0.63190968,237.34666704,39.97363856,24.303602,22.647711,21.452019,21.306227
148.60711025,0.65248659,237.32702727,39.98794473,22.035259,21.286552,20.890158,21.230295
148.61706959,0.80382193,237.17431711,40.08454291,23.291647,20.567871,20.008348,19.829138
148.61888186,0.69694803,237.28896597,40.02351738,21.961391,22.082233,21.888391,21.766596
148.63147213,0.7238661,237.27007901,40.04947793,22.581949,21.62771,20.147657,19.558538
148.63250682,0.705437,237.29039054,40.03953268,22.279636,21.39686,20.656397,20.287046
148.64214211,0.67054652,237.33469926,40.02691515,21.453531,21.395658,20.599684,20.371494
148.64295234,0.69181851,237.31279838,40.04002861,19.029015,18.229904,17.883698,17.616213
148.64482131,0.6322974,237.37722225,40.00667652,19.153389,18.031408,17.549026,17.39682
148.64199219,0.63264966,237.37468495,40.00459086,23.82233,21.935537,22.132158,21.342037
148.65579673,0.65542474,237.36114981,40.02912206,23.207029,22.452826,21.012163,20.486122
148.65929478,0.67155448,237.34675324,40.04140652,21.179132,20.879433,20.650948,20.630268
146.81401855,0.73209879,235.90121253,38.57260835,24.430779,24.779381,22.184252,21.913719
146.81530304,0.70131258,235.93441615,38.55601312,23.150364,24.665932,22.153528,20.791721
146.81693832,0.7523695,235.88210148,38.58661659,23.039543,23.144848,22.228333,23.125984
146.8180142,0.75763251,235.8773712,38.59051339,22.002996,23.026808,21.67569,21.665016
146.81917893,0.78204955,235.8526147,38.60545316,22.906551,24.617397,21.993605,21.735102
146.81922327,0.78921407,235.84513112,38.60959215,24.622492,24.513994,22.018139,21.172338
146.82427855,0.71084884,235.93100553,38.56883381,24.531387,24.866127,21.749954,21.226553
146.82681646,0.74234837,235.89984943,38.58896943,23.168579,23.313648,21.772167,21.166765
146.82724131,0.78354358,235.85695564,38.61291758,26.215332,23.463463,21.074293,21.037161
146.82826949,0.75658033,235.8859915,38.5983148,22.139027,23.854809,21.381834,21.600754
146.8291452,0.77976386,235.86231611,38.61231334,22.058662,22.837336,21.734922,21.69631
146.8309324,0.6853071,235.96264536,38.55963613,22.722538,24.296118,22.181442,22.4587
146.83154858,0.67460744,235.97430443,38.55400266,22.558855,22.376644,20.87722,21.731161
146.83200317,0.78610282,235.85776092,38.61828674,26.485813,22.556955,22.96512,23.049603
146.83272968,0.73529051,235.91158408,38.58976961,24.146362,22.693151,22.268381,21.9657
